,Innings,Player_name,Over_start_number,Runs_Scored,Balls_faced,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner
37865,1,M Vijay,0.1,72,95,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37866,1,AT Rayudu,26.1,41,50,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37867,1,MK Tiwary,33.4,22,26,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37868,1,RV Uthappa,42.1,13,11,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37869,1,STR Binny,42.4,25,16,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37870,1,KM Jadhav,45.7,16,13,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37871,1,Harbhajan Singh,48.6,5,4,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37872,1,AR Patel,49.2,1,2,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37873,1,B Kumar,49.6,0,0,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37874,1,DS Kulkarni,-1.0,0,0,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37875,2,V Sibanda,0.1,2,13,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37876,2,CJ Chibhabha,0.1,72,97,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37877,2,H Masakadza,5.2,5,10,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37878,2,E Chigumbura,8.6,9,6,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37879,2,SC Williams,11.1,20,37,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37880,2,Sikandar Raza,25.1,18,22,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37881,2,R Mutumbami,31.2,32,41,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37882,2,AG Cremer,31.6,27,42,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37883,2,DT Tiripano,44.6,6,12,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37884,2,BV Vitori,46.3,8,9,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37885,2,N Madziva,44.4,0,0,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37928,1,H Masakadza,0.1,0,13,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37929,1,CJ Chibhabha,0.1,42,44,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37930,1,CR Ervine,3.3,12,27,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37931,1,RW Chakabva,10.6,2,6,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37932,1,E Chigumbura,13.3,5,7,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37933,1,SC Williams,14.6,26,45,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37934,1,Sikandar Raza,17.5,100,94,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37935,1,AG Cremer,31.3,5,19,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37936,1,P Utseya,35.4,0,6,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37937,1,T Panyangara,36.8,33,38,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37938,1,CB Mpofu,-1.0,0,0,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37939,2,MJ Guptill,0.1,116,138,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37940,2,TWM Latham,0.1,110,115,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37941,2,MJ Henry,-1.0,0,0,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37942,2,NL McCullum,-1.0,0,0,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37943,2,MJ McClenaghan,-1.0,0,0,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37944,2,GD Elliott,-1.0,0,0,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37945,2,IS Sodhi,-1.0,0,0,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
37946,2,KS Williamson,-1.0,0,0,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,bat,New Zealand
33993,1,JJ Roy,0.1,9,17,England,New Zealand,The Rose Bowl,England,bat,New Zealand
33994,1,AD Hales,0.1,23,21,England,New Zealand,The Rose Bowl,England,bat,New Zealand
33995,1,EJG Morgan,6.3,71,81,England,New Zealand,The Rose Bowl,England,bat,New Zealand
33996,1,JE Root,6.1,54,63,England,New Zealand,The Rose Bowl,England,bat,New Zealand
33997,1,BA Stokes,25.3,68,46,England,New Zealand,The Rose Bowl,England,bat,New Zealand
33998,1,JC Buttler,33.1,13,10,England,New Zealand,The Rose Bowl,England,bat,New Zealand
33999,1,SW Billings,36.3,34,16,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34000,1,AU Rashid,41.5,0,1,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34001,1,DJ Willey,42.3,8,9,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34002,1,MA Wood,44.1,3,4,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34003,1,ST Finn,44.4,0,2,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34004,2,MJ Guptill,0.1,2,6,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34005,2,BB McCullum,0.1,11,7,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34006,2,KS Williamson,1.3,118,112,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34007,2,LRPL Taylor,6.4,110,122,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34008,2,GD Elliott,38.6,5,4,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34009,2,MJ Santner,40.1,21,16,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34010,2,L Ronchi,44.4,13,14,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34011,2,BM Wheeler,45.6,3,6,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34012,2,TG Southee,48.2,5,3,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34013,2,MJ Henry,-1.0,0,0,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34014,2,MJ McClenaghan,-1.0,0,0,England,New Zealand,The Rose Bowl,England,bat,New Zealand
34123,1,JJ Roy,0.1,63,45,England,Australia,Old Trafford,England,bat,England
34124,1,AD Hales,0.1,9,30,England,Australia,Old Trafford,England,bat,England
34125,1,JWA Taylor,9.4,101,112,England,Australia,Old Trafford,England,bat,England
34126,1,EJG Morgan,15.1,62,54,England,Australia,Old Trafford,England,bat,England
34127,1,BA Stokes,33.2,14,20,England,Australia,Old Trafford,England,bat,England
34128,1,JM Bairstow,39.3,17,18,England,Australia,Old Trafford,England,bat,England
34129,1,MM Ali,45.4,1,3,England,Australia,Old Trafford,England,bat,England
34130,1,LE Plunkett,46.2,1,1,England,Australia,Old Trafford,England,bat,England
34131,1,CR Woakes,46.6,14,10,England,Australia,Old Trafford,England,bat,England
34132,1,AU Rashid,49.3,1,1,England,Australia,Old Trafford,England,bat,England
34133,1,ST Finn,-1.0,0,0,England,Australia,Old Trafford,England,bat,England
34134,2,JA Burns,0.1,9,18,England,Australia,Old Trafford,England,bat,England
34135,2,AJ Finch,0.1,53,59,England,Australia,Old Trafford,England,bat,England
34136,2,SPD Smith,6.2,25,33,England,Australia,Old Trafford,England,bat,England
34137,2,GJ Bailey,15.6,25,42,England,Australia,Old Trafford,England,bat,England
34138,2,GJ Maxwell,21.5,17,11,England,Australia,Old Trafford,England,bat,England
34139,2,MR Marsh,26.4,13,26,England,Australia,Old Trafford,England,bat,England
34140,2,MS Wade,28.6,42,41,England,Australia,Old Trafford,England,bat,England
34141,2,AC Agar,34.1,5,15,England,Australia,Old Trafford,England,bat,England
34142,2,MA Starc,38.1,1,4,England,Australia,Old Trafford,England,bat,England
34143,2,PJ Cummins,38.6,5,5,England,Australia,Old Trafford,England,bat,England
34144,2,JL Pattinson,39.5,2,7,England,Australia,Old Trafford,England,bat,England
36950,1,Q de Kock,0.1,7,8,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36951,1,HM Amla,0.1,15,34,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36952,1,F du Plessis,2.3,6,17,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36953,1,RR Rossouw,7.2,17,26,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36954,1,DA Miller,13.4,44,50,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36955,1,JP Duminy,15.2,51,68,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36956,1,F Behardien,30.1,12,16,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36957,1,K Rabada,35.2,1,5,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36958,1,KJ Abbott,36.5,5,10,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36959,1,M Morkel,39.4,1,3,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36960,1,Imran Tahir,-1.0,0,0,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36961,2,Tamim Iqbal,0.1,61,74,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36962,2,Soumya Sarkar,0.1,90,74,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36963,2,Liton Das,24.5,5,5,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36964,2,Mustafizur Rahman,-1.0,0,0,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36965,2,Mashrafe Mortaza,-1.0,0,0,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36966,2,Shakib Al Hasan,-1.0,0,0,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36967,2,Rubel Hossain,-1.0,0,0,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36968,2,Nasir Hossain,-1.0,0,0,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
36969,2,Mahmudullah,-1.0,0,0,Bangladesh,South Africa,Zahur Ahmed Chowdhury Stadium,South Africa,bat,Bangladesh
37274,1,MN van Wyk,0.1,58,99,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37275,1,HM Amla,0.1,44,54,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37276,1,RR Rossouw,20.2,6,9,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37277,1,AB de Villiers,22.1,64,47,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37278,1,DA Miller,30.4,36,37,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37279,1,F Behardien,40.5,40,27,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37280,1,D Wiese,43.2,12,15,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37281,1,KJ Abbott,47.3,3,8,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37282,1,DW Steyn,-1.0,0,0,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37283,1,K Rabada,-1.0,0,0,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37284,1,Imran Tahir,-1.0,0,0,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37285,2,MJ Guptill,0.1,10,17,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37286,2,TWM Latham,0.1,54,74,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37287,2,KS Williamson,4.5,39,59,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37288,2,GH Worker,23.6,21,24,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37289,2,GD Elliott,27.2,20,20,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37290,2,C Munro,31.3,35,44,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37291,2,L Ronchi,33.5,1,3,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37292,2,DAJ Bracewell,35.1,13,19,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37293,2,AF Milne,41.5,4,9,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37294,2,BM Wheeler,44.6,13,11,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37295,2,IS Sodhi,45.2,5,15,South Africa,New Zealand,Kingsmead,South Africa,bat,South Africa
37339,1,Azhar Ali,0.1,101,112,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37340,1,Sami Aslam,0.1,45,50,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37341,1,Mohammad Hafeez,18.1,4,15,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37342,1,Haris Sohail,21.3,52,57,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37343,1,Mohammad Rizwan,38.5,4,6,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37344,1,Fawad Alam,39.3,4,9,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37345,1,Saad Nasim,40.6,22,24,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37346,1,Wahab Riaz,43.2,7,8,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37347,1,Umar Gul,46.1,0,2,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37348,1,Zulfiqar Babar,46.5,1,4,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37349,1,Junaid Khan,47.4,4,6,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37350,2,Tamim Iqbal,0.1,64,75,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37351,2,Soumya Sarkar,0.1,127,109,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37352,2,Mahmudullah,25.4,4,10,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37353,2,Mushfiqur Rahim,27.7,49,42,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37354,2,Mashrafe Mortaza,-1.0,0,0,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37355,2,Taskin Ahmed,-1.0,0,0,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37356,2,Nasir Hossain,-1.0,0,0,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37357,2,Rubel Hossain,-1.0,0,0,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37358,2,Arafat Sunny,-1.0,0,0,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37359,2,Shakib Al Hasan,-1.0,0,0,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37360,2,Sabbir Rahman,-1.0,0,0,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh
37404,1,Ahmed Shehzad,0.1,44,52,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37405,1,Azhar Ali,0.1,49,59,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37406,1,Mohammad Hafeez,16.4,54,64,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37407,1,Sarfraz Ahmed,23.3,77,72,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37408,1,Shoaib Malik,36.5,42,29,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37409,1,Mohammad Rizwan,44.3,35,22,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37410,1,Mohammad Irfan,-1.0,0,0,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37411,1,Anwar Ali,-1.0,0,0,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37412,1,Rahat Ali,-1.0,0,0,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37413,1,Yasir Shah,-1.0,0,0,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37414,1,Imad Wasim,-1.0,0,0,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37415,2,MDKJ Perera,0.1,20,17,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37416,2,TM Dilshan,0.1,14,21,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37417,2,HDRL Thirimanne,5.5,56,66,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37418,2,WU Tharanga,7.6,16,21,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37419,2,AD Mathews,15.4,4,13,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37420,2,LD Chandimal,19.4,18,30,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37421,2,NLTC Perera,27.1,12,33,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37422,2,TAM Siriwardana,30.2,2,3,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37423,2,SS Pathirana,30.5,19,31,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37424,2,SL Malinga,39.2,6,8,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37425,2,N Pradeep,39.5,3,2,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan
37509,1,Mohammad Hafeez,0.1,80,79,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37510,1,Azhar Ali,0.1,46,59,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37511,1,Asad Shafiq,20.1,16,25,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37512,1,Babar Azam,25.2,54,60,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37513,1,Shoaib Malik,29.5,3,7,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37514,1,Sarfraz Ahmed,31.6,25,23,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37515,1,Hammad Azam,37.5,4,12,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37516,1,Anwar Ali,40.5,38,23,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37517,1,Wahab Riaz,46.6,13,9,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37518,1,Junaid Khan,49.3,5,2,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37519,1,Yasir Shah,49.1,0,0,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37520,2,V Sibanda,0.1,28,26,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37521,2,CJ Chibhabha,0.1,39,27,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37522,2,CB Mpofu,-1.0,0,0,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37523,2,T Panyangara,-1.0,0,0,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37524,2,AG Cremer,-1.0,0,0,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37525,2,H Masakadza,-1.0,0,0,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37526,2,SC Williams,-1.0,0,0,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37527,2,Sikandar Raza,-1.0,0,0,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,bat,
37572,1,RG Sharma,0.1,29,29,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37573,1,S Dhawan,0.1,75,71,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37574,1,V Kohli,7.1,25,35,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37575,1,MS Dhoni,19.6,69,75,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37576,1,AT Rayudu,26.6,44,49,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37577,1,SK Raina,43.4,38,21,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37578,1,STR Binny,45.3,17,11,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37579,1,AR Patel,48.5,10,5,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37580,1,DS Kulkarni,-1.0,0,0,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37581,1,UT Yadav,-1.0,0,0,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37582,1,R Ashwin,-1.0,0,0,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37583,2,Tamim Iqbal,0.1,5,8,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37584,2,Soumya Sarkar,0.1,40,34,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37585,2,Liton Das,2.1,34,49,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37586,2,Mushfiqur Rahim,9.3,24,30,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37587,2,Shakib Al Hasan,19.1,20,21,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37588,2,Sabbir Rahman,21.6,43,38,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37589,2,Nasir Hossain,26.4,32,30,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37590,2,Mashrafe Mortaza,32.6,0,9,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37591,2,Arafat Sunny,35.5,14,38,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37592,2,Rubel Hossain,39.2,2,6,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37593,2,Mustafizur Rahman,43.3,9,16,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,field,India
37886,1,AM Rahane,0.1,15,21,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37887,1,M Vijay,0.1,13,20,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37888,1,RV Uthappa,5.6,31,44,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37889,1,MK Tiwary,7.2,10,33,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37890,1,MK Pandey,18.3,71,86,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37891,1,KM Jadhav,21.5,105,86,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37892,1,STR Binny,46.6,18,8,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37893,1,B Kumar,-1.0,0,0,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37894,1,MM Sharma,-1.0,0,0,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37895,1,Harbhajan Singh,-1.0,0,0,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37896,1,AR Patel,-1.0,0,0,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37897,2,H Masakadza,0.1,7,24,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37898,2,CJ Chibhabha,0.1,82,109,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37899,2,RW Chakabva,5.4,27,43,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37900,2,E Chigumbura,22.2,10,14,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37901,2,R Mutumbami,25.2,22,24,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37902,2,Sikandar Raza,35.1,13,10,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37903,2,MN Waller,36.4,5,7,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37904,2,AG Cremer,37.5,0,1,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37905,2,P Utseya,37.6,0,2,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37906,2,DT Tiripano,38.6,13,13,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37907,2,N Madziva,39.2,3,9,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India
37947,1,MJ Guptill,0.1,42,50,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,field,New Zealand
37948,1,TWM Latham,0.1,16,29,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,field,New Zealand
37949,1,KS Williamson,10.1,90,109,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,field,New Zealand
37950,1,C Munro,20.6,9,14,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,field,New Zealand
