,Unnamed: 0,Innings,Player_name,Over_start_number,Runs_Scored,Balls_faced,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner
40554,7419,2,AT Rayudu,5.4,5,11,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40555,7420,2,KM Jadhav,9.2,20,12,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40556,7421,2,MS Dhoni,11.2,16,13,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40557,7422,2,RA Jadeja,15.5,31,17,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40558,7423,2,DL Chahar,-1.0,0,0,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40559,7424,2,SN Thakur,-1.0,0,0,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40560,7425,2,MJ Santner,-1.0,0,0,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40561,7426,2,Imran Tahir,-1.0,0,0,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,Chennai Super Kings
40562,6432,1,Imam-ul-Haq,0.1,44,58,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40563,6433,1,Fakhar Zaman,0.1,44,49,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40564,6434,1,Babar Azam,14.6,69,79,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40565,6435,1,Mohammad Hafeez,20.4,20,33,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40566,6436,1,Haris Sohail,30.1,89,58,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40567,6437,1,Imad Wasim,41.3,23,14,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40568,6438,1,Wahab Riaz,48.1,4,4,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40569,6439,1,Sarfraz Ahmed,49.2,2,2,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40570,6440,1,Shadab Khan,49.6,1,1,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40571,6441,1,Mohammad Amir,-1.0,0,0,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40572,6442,1,Shaheen Shah Afridi,-1.0,0,0,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40573,6443,2,HM Amla,0.1,2,3,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40574,6444,2,Q de Kock,0.1,47,60,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40575,6445,2,F du Plessis,1.2,63,79,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40576,6446,2,AK Markram,19.3,7,16,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40577,6447,2,HE van der Dussen,23.2,36,46,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40578,6448,2,DA Miller,29.4,31,37,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40579,6449,2,AL Phehlukwayo,39.6,46,32,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40580,6450,2,CH Morris,40.6,16,10,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40581,6451,2,K Rabada,44.3,3,7,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40582,6452,2,L Ngidi,46.6,1,6,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40583,6453,2,Imran Tahir,48.3,1,3,Pakistan,South Africa,Lord's,Pakistan,bat,Pakistan
40584,7427,1,PP Shaw,0.1,4,5,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40585,7428,1,S Dhawan,0.1,7,8,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40586,7429,1,C Munro,1.6,40,23,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40587,7430,1,SS Iyer,3.3,45,38,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40588,7431,1,RR Pant,8.1,23,18,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40589,7432,1,CH Morris,15.6,4,8,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40590,7433,1,AR Patel,16.3,14,10,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40591,7434,1,KMA Paul,18.1,7,3,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40592,7435,1,K Rabada,19.5,2,2,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40593,7436,1,I Sharma,-1.0,0,0,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40594,7437,1,A Mishra,-1.0,0,0,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40595,7438,2,DA Warner,0.1,51,47,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40596,7439,2,JM Bairstow,0.1,41,30,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40597,7440,2,KS Williamson,9.7,3,8,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40598,7441,2,RK Bhui,11.5,7,12,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40599,7442,2,V Shankar,15.3,1,2,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40600,7443,2,Abhishek Sharma,16.4,2,3,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40601,7444,2,DJ Hooda,16.3,3,4,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40602,7445,2,Rashid Khan,17.3,0,1,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40603,7446,2,B Kumar,17.4,2,4,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40604,7447,2,Sandeep Sharma,18.1,1,1,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40605,7448,2,KK Ahmed,18.6,0,1,Sunrisers Hyderabad,Delhi Capitals,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Delhi Capitals
40606,6454,1,Liton Das,0.1,16,17,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40607,6455,1,Tamim Iqbal,0.1,36,53,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40608,6456,1,Shakib Al Hasan,4.3,51,69,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40609,6457,1,Mushfiqur Rahim,17.1,83,87,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40610,6458,1,Soumya Sarkar,29.3,3,10,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40611,6459,1,Mahmudullah,32.1,27,38,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40612,6460,1,Mosaddek Hossain,43.1,35,24,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40613,6461,1,Mohammad Saifuddin,48.4,2,2,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40614,6462,1,Mashrafe Mortaza,-1.0,0,0,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40615,6463,1,Mustafizur Rahman,-1.0,0,0,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40616,6464,1,Mehedi Hasan Miraz,-1.0,0,0,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40617,6465,2,Gulbadin Naib,0.1,47,72,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40618,6466,2,Rahmat Shah,0.1,24,35,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40619,6467,2,Hashmatullah Shahidi,10.6,11,31,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40620,6468,2,Asghar Stanikzai,20.6,20,37,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40621,6469,2,Mohammad Nabi,28.2,0,2,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40622,6470,2,Samiullah Shenwari,28.4,49,51,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40623,6471,2,Ikram Alikhil,32.3,11,12,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40624,6472,2,Najibullah Zadran,35.2,23,23,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40625,6473,2,Rashid Khan,42.5,2,3,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40626,6474,2,Dawlat Zadran,43.4,0,8,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40627,6475,2,Mujeeb Ur Rahman,45.5,0,4,Afghanistan,Bangladesh,The Rose Bowl,Afghanistan,field,Bangladesh
40628,6476,1,AJ Finch,0.1,100,114,England,Australia,Lord's,England,field,Australia
40629,6477,1,DA Warner,0.1,53,61,England,Australia,Lord's,England,field,Australia
40630,6478,1,UT Khawaja,22.5,23,29,England,Australia,Lord's,England,field,Australia
40631,6479,1,SPD Smith,32.3,38,33,England,Australia,Lord's,England,field,Australia
40632,6480,1,GJ Maxwell,35.4,12,8,England,Australia,Lord's,England,field,Australia
40633,6481,1,MP Stoinis,38.3,8,15,England,Australia,Lord's,England,field,Australia
40634,6482,1,AT Carey,41.6,38,27,England,Australia,Lord's,England,field,Australia
40635,6483,1,PJ Cummins,45.5,1,4,England,Australia,Lord's,England,field,Australia
40636,6484,1,MA Starc,47.2,4,6,England,Australia,Lord's,England,field,Australia
40637,6485,1,JP Behrendorff,-1.0,0,0,England,Australia,Lord's,England,field,Australia
40638,6486,1,NM Lyon,-1.0,0,0,England,Australia,Lord's,England,field,Australia
40639,6487,2,JM Vince,0.1,0,2,England,Australia,Lord's,England,field,Australia
40640,6488,2,JE Root,0.3,8,9,England,Australia,Lord's,England,field,Australia
40641,6489,2,JM Bairstow,0.1,27,38,England,Australia,Lord's,England,field,Australia
40642,6490,2,EJG Morgan,3.4,4,7,England,Australia,Lord's,England,field,Australia
40643,6491,2,BA Stokes,5.6,89,115,England,Australia,Lord's,England,field,Australia
40644,6492,2,JC Buttler,13.6,25,24,England,Australia,Lord's,England,field,Australia
40645,6493,2,CR Woakes,27.4,26,33,England,Australia,Lord's,England,field,Australia
40646,6494,2,MM Ali,37.1,6,9,England,Australia,Lord's,England,field,Australia
40647,6495,2,AU Rashid,39.4,25,19,England,Australia,Lord's,England,field,Australia
40648,6496,2,JC Archer,41.4,1,4,England,Australia,Lord's,England,field,Australia
40649,6497,2,MA Wood,43.4,1,2,England,Australia,Lord's,England,field,Australia
40650,6498,1,KL Rahul,0.1,48,64,India,West Indies,Old Trafford,India,bat,India
40651,6499,1,RG Sharma,0.1,18,23,India,West Indies,Old Trafford,India,bat,India
40652,6500,1,V Kohli,6.1,72,82,India,West Indies,Old Trafford,India,bat,India
40653,6501,1,V Shankar,20.5,14,19,India,West Indies,Old Trafford,India,bat,India
40654,6502,1,KM Jadhav,26.2,7,10,India,West Indies,Old Trafford,India,bat,India
40655,6503,1,MS Dhoni,28.6,56,60,India,West Indies,Old Trafford,India,bat,India
40656,6504,1,HH Pandya,38.3,46,38,India,West Indies,Old Trafford,India,bat,India
40657,6505,1,Mohammed Shami,48.3,0,2,India,West Indies,Old Trafford,India,bat,India
40658,6506,1,Kuldeep Yadav,48.7,0,1,India,West Indies,Old Trafford,India,bat,India
40659,6507,1,JJ Bumrah,-1.0,0,0,India,West Indies,Old Trafford,India,bat,India
40660,6508,1,YS Chahal,-1.0,0,0,India,West Indies,Old Trafford,India,bat,India
40661,6509,2,CH Gayle,0.1,6,19,India,West Indies,Old Trafford,India,bat,India
40662,6510,2,SW Ambris,0.1,31,40,India,West Indies,Old Trafford,India,bat,India
40663,6511,2,SD Hope,4.6,5,10,India,West Indies,Old Trafford,India,bat,India
40664,6512,2,N Pooran,6.6,28,46,India,West Indies,Old Trafford,India,bat,India
40665,6513,2,SO Hetmyer,18.1,18,28,India,West Indies,Old Trafford,India,bat,India
40666,6514,2,JO Holder,20.3,6,12,India,West Indies,Old Trafford,India,bat,India
40667,6515,2,CR Brathwaite,23.6,1,5,India,West Indies,Old Trafford,India,bat,India
40668,6516,2,FA Allen,26.2,0,1,India,West Indies,Old Trafford,India,bat,India
40669,6517,2,KAJ Roach,26.3,14,21,India,West Indies,Old Trafford,India,bat,India
40670,6518,2,SS Cottrell,28.4,10,7,India,West Indies,Old Trafford,India,bat,India
40671,6519,2,O Thomas,29.6,6,11,India,West Indies,Old Trafford,India,bat,India
40672,7449,1,RG Sharma,0.1,30,21,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40673,7450,1,Q de Kock,0.1,35,26,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40674,7451,1,BCJ Cutting,6.2,2,4,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40675,7452,1,SA Yadav,7.6,26,27,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40676,7453,1,KH Pandya,9.6,37,25,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40677,7454,1,HH Pandya,15.2,32,15,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40678,7455,1,KA Pollard,19.5,0,0,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40679,7456,1,RD Chahar,-1.0,0,0,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40680,7457,1,SL Malinga,-1.0,0,0,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40681,7458,1,J Yadav,-1.0,0,0,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40682,7459,1,JJ Bumrah,-1.0,0,0,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40683,7460,2,PP Shaw,0.1,20,24,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40684,7461,2,S Dhawan,0.1,35,22,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40685,7462,2,C Munro,6.4,3,9,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40686,7463,2,SS Iyer,8.4,3,6,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40687,7464,2,RR Pant,9.5,7,11,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40688,7465,2,AR Patel,10.3,26,23,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40689,7466,2,CH Morris,13.6,11,9,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40690,7467,2,A Mishra,17.3,6,7,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40691,7468,2,K Rabada,17.2,9,7,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40692,7469,2,KMA Paul,17.1,0,0,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40693,7470,2,I Sharma,19.5,0,0,Delhi Capitals,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,Mumbai Indians
40694,6520,1,FDM Karunaratne,0.1,0,1,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40695,6521,1,WIA Fernando,0.2,30,28,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40696,6522,1,MDKJ Perera,0.1,30,32,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40697,6523,1,BKG Mendis,9.7,23,51,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40698,6524,1,AD Mathews,11.4,11,29,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40699,6525,1,DM de Silva,21.6,24,41,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40700,6526,1,BMAJ Mendis,27.2,18,45,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40701,6527,1,NLTC Perera,36.2,21,25,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40702,6528,1,I Udana,39.7,17,32,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40703,6529,1,RAS Lakmal,45.4,5,7,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40704,6530,1,SL Malinga,48.4,4,2,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40705,6531,2,Q de Kock,0.1,15,16,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40706,6532,2,HM Amla,0.1,80,104,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40707,6533,2,F du Plessis,4.6,96,103,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40708,6534,2,K Rabada,-1.0,0,0,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40709,6535,2,CH Morris,-1.0,0,0,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40710,6536,2,D Pretorius,-1.0,0,0,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40711,6537,2,AL Phehlukwayo,-1.0,0,0,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40712,6538,2,Imran Tahir,-1.0,0,0,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40713,6539,2,JP Duminy,-1.0,0,0,South Africa,Sri Lanka,Riverside Ground,South Africa,field,South Africa
40714,6540,1,Rahmat Shah,0.1,35,43,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40715,6541,1,Gulbadin Naib,0.1,15,12,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40716,6542,1,Hashmatullah Shahidi,4.5,0,1,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40717,6543,1,Ikram Alikhil,4.6,24,65,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40718,6544,1,Asghar Stanikzai,12.1,42,35,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40719,6545,1,Mohammad Nabi,25.3,16,32,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40720,6546,1,Najibullah Zadran,27.1,42,54,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40721,6547,1,Samiullah Shenwari,36.6,19,32,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40722,6548,1,Rashid Khan,44.5,8,12,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40723,6549,1,Hamid Hassan,46.5,1,3,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40724,6550,1,Mujeeb Ur Rahman,48.3,7,9,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40725,6551,2,Fakhar Zaman,0.1,0,2,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40726,6552,2,Babar Azam,0.3,45,51,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40727,6553,2,Imam-ul-Haq,0.1,36,51,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40728,6554,2,Haris Sohail,17.3,27,56,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40729,6555,2,Mohammad Hafeez,16.1,19,34,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40730,6556,2,Sarfraz Ahmed,29.2,18,21,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40731,6557,2,Imad Wasim,35.1,49,53,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40732,6558,2,Shadab Khan,39.1,11,16,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40733,6559,2,Wahab Riaz,46.5,15,9,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40734,6560,2,Mohammad Amir,-1.0,0,0,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40735,6561,2,Shaheen Shah Afridi,-1.0,0,0,Afghanistan,Pakistan,Headingley,Afghanistan,bat,Pakistan
40736,6562,1,DA Warner,0.1,16,23,Australia,New Zealand,Lord's,Australia,bat,Australia
40737,6563,1,AJ Finch,0.1,8,14,Australia,New Zealand,Lord's,Australia,bat,Australia
40738,6564,1,UT Khawaja,4.4,88,127,Australia,New Zealand,Lord's,Australia,bat,Australia
40739,6565,1,SPD Smith,9.2,5,8,Australia,New Zealand,Lord's,Australia,bat,Australia
40740,6566,1,MP Stoinis,11.3,21,26,Australia,New Zealand,Lord's,Australia,bat,Australia
40741,6567,1,GJ Maxwell,20.1,1,5,Australia,New Zealand,Lord's,Australia,bat,Australia
40742,6568,1,AT Carey,21.4,71,72,Australia,New Zealand,Lord's,Australia,bat,Australia
40743,6569,1,PJ Cummins,43.1,23,19,Australia,New Zealand,Lord's,Australia,bat,Australia
40744,6570,1,MA Starc,49.4,0,1,Australia,New Zealand,Lord's,Australia,bat,Australia
40745,6571,1,JP Behrendorff,49.5,0,1,Australia,New Zealand,Lord's,Australia,bat,Australia
40746,6572,1,NM Lyon,49.6,0,1,Australia,New Zealand,Lord's,Australia,bat,Australia
40747,6573,2,MJ Guptill,0.1,20,42,Australia,New Zealand,Lord's,Australia,bat,Australia
40748,6574,2,HM Nicholls,0.1,8,20,Australia,New Zealand,Lord's,Australia,bat,Australia
40749,6575,2,KS Williamson,9.3,40,50,Australia,New Zealand,Lord's,Australia,bat,Australia
40750,6576,2,LRPL Taylor,13.2,30,53,Australia,New Zealand,Lord's,Australia,bat,Australia
40751,6577,2,TWM Latham,25.5,14,28,Australia,New Zealand,Lord's,Australia,bat,Australia
40752,6578,2,C de Grandhomme,31.5,0,1,Australia,New Zealand,Lord's,Australia,bat,Australia
40753,6579,2,JDS Neesham,32.2,9,22,Australia,New Zealand,Lord's,Australia,bat,Australia
40754,6580,2,MJ Santner,35.4,12,28,Australia,New Zealand,Lord's,Australia,bat,Australia
40755,6581,2,IS Sodhi,38.2,5,4,Australia,New Zealand,Lord's,Australia,bat,Australia
40756,6582,2,LH Ferguson,40.1,0,3,Australia,New Zealand,Lord's,Australia,bat,Australia
40757,6583,2,TA Boult,41.2,2,7,Australia,New Zealand,Lord's,Australia,bat,Australia
40758,6584,1,JJ Roy,0.1,66,56,England,India,Edgbaston,England,bat,England
40759,6585,1,JM Bairstow,0.1,111,107,England,India,Edgbaston,England,bat,England
40760,6586,1,JE Root,22.2,44,54,England,India,Edgbaston,England,bat,England
40761,6587,1,EJG Morgan,31.5,1,9,England,India,Edgbaston,England,bat,England
40762,6588,1,BA Stokes,33.5,79,54,England,India,Edgbaston,England,bat,England
40763,6589,1,JC Buttler,44.2,20,8,England,India,Edgbaston,England,bat,England
